review,genre,sentiment
When I first found Supernatural I was extremely excited to see it  because Im a huge horror fan. I watched the first episode and I hated it  I decided to try to finish out the season though. I could NOT DO IT!,Horror,Negative
Has only mild horror and in many ways it is desperately dull and unoriginal.,Horror,Negative
this show has never scared me  and I hate horror movies.,Horror,Negative
I watched the pilot episode and thought it's too horror-ish for me  so naturally I didn't continue the show.,Horror,Negative
I saw a lot of horror film and probably less then a dozen of then were scary even if they all tried. This is no exception,Horror,Negative
there is the horror/suspense side  which is spooky without being unsuitable for any non horror fans.,Horror,Negative
I do not do horror.,Horror,Negative
season 3 is the climax as it is really funny with hot ruby and scary Lilith. now  ever since season 4  this show sucks.,Horror,Negative
I signed on to watch horror  ghosts  and zombies  not God and theology.,Horror,Negative
Much more interested in the standalone horror stories than the soap serie.,Horror,Negative
The so-called horror never drove me.,Horror,Negative
Overall  the show feels like a horror for poor people. Really bad.,Horror,Negative
Unfortunately  we horror fans are willing to sit through a lot of crap in the hopes for things to get better  and this show simply doesn't.,Horror,Negative
the seasons went by  the show fell into predictable groove of nonsensical horror and comedy and has been that way ever since.,Horror,Negative
if you're looking for horror and gore that will frighten you  this is not the show.,Horror,Negative
i have to admit that the show has somehow lost it's flavor as it used to be a horror/drama with a taste of comedy but now it's a comedy with a taste of horror/drama,Horror,Negative
The same old stories were started to repeat and the main story-line was almost forgotten. The vampires  old horror folk stories and black magic again and occasionally a sign of demons and angels.,Horror,Negative
"This little  well  """"gem"""" of horror flics absolutely deserves its bottom place here in imdb.com!",Horror,Negative
All Low-budget horror fans know/love/hate/despise/own/cherish this gem of crap cinema!! I will not argue the point that this is by far one of the worst films made in the world.,Horror,Negative
It won't disgust your friends who dislike graphic horror movies.,Horror,Negative
It is hard to understand what the people behind this film wanted to do  is this a horror? kids film?,Horror,Negative
The obvious glaring problem with the movie is that it's a horror movie with a PG-13 rating  yet the story and how everything is told feels like it's for a five year old,Horror,Negative
the plot was really corny the horror they tried to add to the movie was very ridiculous,Horror,Negative
Filmed in the late 80s  when horrors were at their peak  Troll 2 reminds aspiring directors  what not to film.,Horror,Negative
The thing that was running through my head other than can see this get any more stupid… or serious horror.,Horror,Negative
If this movie passes for a horror flick  then so does Bambi,Horror,Negative
This really is one of the worst horror movies ever.,Horror,Negative
It's not so much horror,Horror,Negative
A horror movie?? that was the most freaking hilarious movie I have seen in my entire life.,Horror,Negative
it seriously should not be marked as a horror movie.,Horror,Negative
Although clearly intended as a horror film  Troll 2 has retrospectively become a comedy due to its noticeably flaws.,Horror,Negative
The end result is a horror B-movie that ends up being so horrible that you can't help but laugh.,Horror,Negative
Did they actually think they were making a horror movie here?,Horror,Negative
this is what makes the movie so charmingly hilarious and helps separate it from the horror lurking in the IMDb's Bottom 100 list,Horror,Negative
"This is one incredibly pathetic mess of a movie. This is the kind of """"horror"""" movie that's about as scary as a Casper the Friendly Ghost cartoon.",Horror,Negative
As a horror film  it fails in almost every aspect.,Horror,Negative
my GOD. Death Bed: The Bed That Eats is a pretentious arthouse film dressed up as horror.,Horror,Negative
It starts out like the bad horror movie you expect,Horror,Negative
This honestly felt like some college student tried to mash a Grade B horror concept with an artistically symbolic narrative.,Horror,Negative
I really can't see how this movie can appeal to the fans of horror,Horror,Negative
There is more humor than horror here,Horror,Negative
I thought it would be funny horror  it wasn't at all  it had serious tone,Horror,Negative
without a doubt one of the weirdest horror films I have ever seen.,Horror,Negative
A strange concept for a horror film  indeed  but the presentation is far  far stranger...,Horror,Negative
I personally consider it one of the most amateur horror projects I have ever seen. ,Horror,Negative
"I do love B- horror films. I however  am generally not a huge fan of """"so stupid it's funny"""" films.",Horror,Negative
It's films like this that give the entire horror genere a bad name in the views of reviewers and the casual movie-goer.,Horror,Negative
After seeing this stupid flick  I was turned off from horror movies for awhile.,Horror,Negative
"Weak Horror Film!""""",Horror,Negative
not much of a horror movie.,Horror,Negative
I enjoy watching bad horror flicks but this had no charm at all,Horror,Negative
It's basically a trash horror film,Horror,Negative
Most bad horror film,Horror,Negative
It ends up being more embarrassing  more horrendous  and more offensive than anything cooked up from the Ed Wood school of low-budget  horror movie-making.,Horror,Negative
Please put me out of my misery...oooooohhhhhhh the horror of it all....WHY GOD WHY!! WHY DID YOU ALLOW THIS MOVIE TO BE MADE?!?!?!?!,Horror,Negative
Some horror movies are so bad that they are funny but this movie is so awful it's not funny  not pathetic  not deserving of pity  its just awful.,Horror,Negative
it wasn't a horror movie for me  I never was scared in this film.,Horror,Negative
I couldn't tell if it was a horror  comedy  or both. In conclusion  stay away from this one.,Horror,Negative
I think the big problem with this film is that it's not the horror movie it's advertised as being.,Horror,Negative
Having nothing to do with the original Troll movie  both films seem to tread a thin line between if being Fantasy and Horror  and just doing a really bad job of it. ,Horror,Negative
if you are interested in dark humor  bad movies  or like bad 80s horror movies you definitely must watch Troll 2.,Horror,Negative
 This movie is supposed to be a horror movie but it has more singing and dancing than dialogue.,Horror,Negative
The fact that this one has no real horror elements at all is the biggest problem facing the film.,Horror,Negative
everything just takes up time that has nothing to do with being in a horror film or are just plain dull.,Horror,Negative
Really only see this if you've got a need to watch every horror film ever made or find films like this interesting  otherwise ignore this like the plague and find something else.,Horror,Negative
Low-budget horror opus isn't quite as bad as its reputation,Horror,Negative
songs and dance numbers in a horror (probably not the right genre) movie.,Horror,Negative
This is a laughable horror film for every frame of its short running time.,Horror,Negative
This has to be one of the worst pseudo-horror films ever made,Horror,Negative
it was just a typical low budget horror  despite how ridicules that giant spider looked.,Horror,Negative
"I couldn't tell if the whole invasion of evil spiders was a parody of """"Them!"""" or just a mixed-up  horror/sci-fi project gone horribly  horribly wrong.",Horror,Negative
Can they stop this horror from beyond the stars?,Horror,Negative
If I wasn't a fan of horror movies  I wouldn't have watched this.,Horror,Negative
A very low-budget horror movie,Horror,Negative
Maybe the worst attempt at horror ever?,Horror,Negative
Shyamalan had no idea if he wanted to make a comedy or a horror.,Horror,Negative
From the format the dialog is given  to characters' completely pathetic reactions to the horrors they face  I could not help but laugh after about 10 minutes.,Horror,Negative
All the expected horror scenes are only annoying  not scary.,Horror,Negative
You will find that in this movie there are many completely unnecessary scenes and at other times will question whether this is a comedy or a horror.,Horror,Negative
For anyone who still has an ounce of faith in cinematography  horror and  quite frankly  humankind  I advise you strongly to heed this warning: Do not see this film. Ever.,Horror,Negative
This whole movie was based on shock value and it makes for a stupid cliché horror flick.,Horror,Negative
I was longing to see a good horror film  but what I got was an empty theatre and me and my friend laughing the entire movie.,Horror,Negative
Without sharing in any of the horror that the characters are suppose to be experiencing  the film is a total bore for the audience,Horror,Negative
"Save yourself the horrible disappointment of watching this """"horror"""" movie",Horror,Negative
This effort was disjointed  shock-valued horror that betrays the more subtle possibilities that the premise of this movie could have played on.,Horror,Negative
If this movie was an episode of Masters of Horror it would be a bad one.,Horror,Negative
"bad representation of a """"horror"""" film",Horror,Negative
the sense that the film doesn't know whether it wants to be disaster thriller or eco-horror and one of the most hysterically awful last forty minutes I have seen of any film.,Horror,Negative
Honestly it was so bad I could of almost walked out half way  you just hoped for a good ending to save it. but the ending was the real horror  it sucked.,Horror,Negative
It should have been re-written as a spoof on eco-horror films. Bad...simply bad.,Horror,Negative
There is nothing here - NOTHING. No suspense  no horror  no thrills  even no real climax and explanation.,Horror,Negative
"When watching his comedy I mean """"horror"""" movies you are guaranteed at least two things:Utter disappointment and a plot twist.Unfortunately for this movie he excludes the latter.",Horror,Negative
Some of the horror effects made me laugh,Horror,Negative
M. Night is trying to make an R rated horror film and failing miserably!,Horror,Negative
After 15 minutes this flick has nothing to offer except boring situations  no suspense and even no horror or science-fiction. ,Horror,Negative
What Shamalan has managed to do is to create what can only be described as ahomage to really cr@ppy low budget horror films from the 70's and early 80's,Horror,Negative
On certain sources  this was labeled as a horror. While the trailers appear that way  there is nothing scary about it at all.,Horror,Negative
Brooklyn Nine-Nine is definitely one of my favorite ever sitcom.,Comedy,Positive
Please please please don't cancel the show this show is too funny to be canceled especially on a cliff hanger,Comedy,Positive
I just started watching this show after my daughter talked me into it. I was laughing so hard I was crying sometimes.,Comedy,Positive
I respect that different people have different tastes in music  clothes  women  movies etc...but if you are saying that this show is bad I really feel like your sense of humor is lacking.,Comedy,Positive
This show is just good fun to watch good by yourself or with someone it's just enjoyable tv great stories and characters please do watch this show it's worth it,Comedy,Positive
B99 is a rare gem among serial comedy duds.,Comedy,Positive
The cold opens for B99 are always hilarious. I love this show so much. It does a great job of balancing comedy with personal issues. It is the only show on that is consistently funny every single week.,Comedy,Positive
Brooklyn Nine Nine is a new age police procedural comedy with an excellent cast and spectacular production.,Comedy,Positive
This show is one of the funniest shows I have witnessed in recent years. It's original and the characters are very funny. Love this show!,Comedy,Positive
This show is awesome. Characters are hilarious and it features great character development with characters like Capt. Holt becoming unexpectedly hilarious  jokes are super witty.,Comedy,Positive
Whenever I felt down  I watch this and it makes me happy. It's awesome.No fake laughter is a BIG plus point.,Comedy,Positive
The best Comedy. The acting is superb  the plot is interesting. The first few episodes were weak but from then on the show grew a lot.,Comedy,Positive
Honestly this is the best tv shows i ve ever seen  and ive seen a lot! It fills my heart with joy  very funny and incredible.,Comedy,Positive
Brooklyn Nine-Nine is not only hilarious but it's one of the most underrated comedies of all-time!,Comedy,Positive
I love this show. It's so freaking funny.,Comedy,Positive
Just about everything about this show is perfect for anyone seeking high-octane comedy show about a police workplace. ,Comedy,Positive
 This series is so fresh and fun  so true to what everyday life really is.,Comedy,Positive
This show is brilliant in the way it uses it's characters and situations to generate effortless laughs and in the same way deals with many social issues and relations.,Comedy,Positive
This show is amazing in every aspect. It deals with real problems and subjects in the world that people go to  and still manages to bring real loud laughter out.,Comedy,Positive
Fast paced! Funny and just awesome!,Comedy,Positive
Andy Samberg tickles my funny bone and this show is just full of it.,Comedy,Positive
Hands down my favourite show. Many laughs to be had. Cannot wait for s6,Comedy,Positive
It is a funny series to watch. Lower your expectations about it  and definitely you will laugh.,Comedy,Positive
Words can't describe how much I'd recommend anyone to watch this show. I actually recommend it to anyone who asks. It's funny  not offensive. It's everything you want a show to be.,Comedy,Positive
Funny  exciting with plenty of action. Never boring  never a let down. Perfect cast perfect writers.,Comedy,Positive
I finished the first season of the series and found it very successful. There is one thing that draws me in. You can guess what their team will do after a while. A funny  ideal and viewable series.,Comedy,Positive
I love watching this show. It's funny and actually has a story line. Love watching it after a long day.,Comedy,Positive
I absolutely love it! The best comedy TV Show I have ever Seen. I love the humor in this show. The perfect TV Show for me. I watched it more than 10 times. 100/100,Comedy,Positive
It is one of the best series I have ever watched.All the characters are very lively and hilarious.,Comedy,Positive
This show is So funny and also So wel acted,Comedy,Positive
I have always considered that the hallmark of a good comedy is that you can watch it multiple times and it stays funny. I can confirm  after a second watch through of the series  that it Does. Very good show,Comedy,Positive
Brooklyn nine nine is a masterpiece. it is funny and so well written that every single episode is interesting.,Comedy,Positive
ONE WORD AWESOME....Simply amazing and awesome comedy..,Comedy,Positive
This is how to make good comedy that doesn't offend anyone. The hangover take notes.,Comedy,Positive
This is one of the best Comedy TV shows I've seen so far these days.,Comedy,Positive
Brooklyn Nine-Nine creates a funny take on the seriousness of a cop show,Comedy,Positive
I don't get why anyone would hate this show. It is actually very funny ,Comedy,Positive
Hilarious show!! If you haven't tried Brooklyn 99  and you love comedy  good word play and subtle humour  I couldn't recommend it more.,Comedy,Positive
I love this show so much. Have watched since the beginning and have never been disappointed. Not only is it hilarious  but the characters are so real and more diverse than most tv shows. ,Comedy,Positive
Absolutely hilarious. A cast to fall in love with. What else could you want.,Comedy,Positive
I'm a late comer here  but I've found myself binge-watching 3 seasons in a week.Really fun show  lovable characters,Comedy,Positive
One of the best sitcoms ever aired on TV but people are obsessed with BBT friends and modern family so much that they don't acknowledge the greatness of this damn good showJUST WATCH IT.GOOOOO,Comedy,Positive
"I'm in love with this show  and I'm not a """"tv person"""". Its the one show that I can watch with my significant other to melt away stress and have a few laughs without having to cave in to shows like Southpark and shows that have become increasingly less appealing the older I get. ",Comedy,Positive
I love this sitcome!!! It's really emotional and the characters are very different and just super.,Comedy,Positive
The funniest show ever made. Nay  the greatest show ever made.,Comedy,Positive
I have to say this is one of the funniest TV shows ever...,Comedy,Positive
It is a great show. If you are looking for a comedy show to watch with your family  YOU SHOULD WATCH THIS. I love everything about it and it makes me laugh every time.Love you and thank u 99,Comedy,Positive
This comedy series always makes me smile. In almost every episode I can recognize my self and just laugh straight out. We all have a little bit of Charles boil.,Comedy,Positive
Funny  with a bit of actionAll is their for entertainment  and not too long and complicatedGreat TV show  continue like this :),Comedy,Positive
Very funny jokes  not underestimating like most comic shows. We love it in Mexico.,Comedy,Positive
My favourite show ever. It never fails to make me laugh.,Comedy,Positive
Brooklyn Nine-Nine is one of the funniest sitcoms I have ever seen. Each episode is entertaining and brings out laughter in me. ,Comedy,Positive
This show just keeps getting better and better  episode after episode. Never a dull moment with B99. 22 minutes of pure laughing your heart out.,Comedy,Positive
B99 One of the best comedy shows I've ever seen   I hope the show continues because he is awesome and not tired of it,Comedy,Positive
There are only a handful of TV shows I can watch episodes over and over again. And every episode is entertaining.,Comedy,Positive
It's a masterpiece!!Definitely changed my opinion about sitcoms.,Comedy,Positive
I don't think there is a single episode that didn't make me laugh.,Comedy,Positive
A genuinely funny series with likable characters and great mini stories in each episode! ,Comedy,Positive
Seriously this show is amazing and funny and overall the best,Comedy,Positive
This hilarious comedy set in Brooklyn's 99th police precinct is definitely one of the funnies show I've ever watched.,Comedy,Positive
I've never watched anything more fun. ,Comedy,Positive
Hilarious and comedy so on point! Nothing stupid nothing extra literally!,Comedy,Positive
Happy this got picked up by another production company. this show is witty and the actors are consistent and unique and not overdone. must watch,Comedy,Positive
This show is just amazing and entertaining af  the humor the inside jokes the references the characters everything is just amazingThere is a before and after watching Brooklyn 99LOVE IT,Comedy,Positive
 The show is filled with laughter   constant roasting  pop culture references and good-puns .,Comedy,Positive
When i feel bad  i start over and watch 99 team. It is really funny :),Comedy,Positive
Amazing comedy show watched all 130 episodes just waiting for season 7,Comedy,Positive
Is this the funniest tv show of all time?The answer is yes,Comedy,Positive
God I love this show! It somehow gets better and better. I always reccomend this show to everyone! I don't think I've ever laughed as much at any other show and I really hope it doesn't end any time soon!,Comedy,Positive
Love this show so much  so much chemistry between the characters - it's flawless! Every character has their own hilarious persona and it all connects so well. Hope it never ends!,Comedy,Positive
So much humor and great content!! I highly recommend this show to anyone!,Comedy,Positive
This show is easily one of the best sitcoms to ever come out! the chemistry between the actors is all there and the ALL of the characters are so lovable!,Comedy,Positive
A great police series that is not like all the other great series. Something different.,Comedy,Positive
I miss the days of a good sitcom. Brooklyn Nine-Nine is as good as some of the classics like Cheers!,Comedy,Positive
All kinds of fun!If you never saw this before I envy you.,Comedy,Positive
NINE NINE! It is hilarious. I am very happy to see that it's continuing. Andy ??,Comedy,Positive
This is one of the best Series i ever wachted! It is very funny i cant stop to laugh!!!,Comedy,Positive
What can I say that hasn't been said about Brooklyn 99. For one thing  it never gets boring. Ever. The characters play against tropes in the TV industry  and it is just plain funny. ,Comedy,Positive
This is one of the funniest shows I've seen!,Comedy,Positive
Super funny  full of good humor. This is a show that i hope never ends. i laught all the time. ,Comedy,Positive
Honestly  it changed my life. This is what made me want to be a cop. In addition to being hilarious  it takes up important themes  like racism  homophobia and feminism. Definitely worth watching!,Comedy,Positive
So happy this landed at NBC after being cancelled at FOX. Always brings a smile to my face!,Comedy,Positive
This is one of those shows where you just sit back  relax and then laugh your heart out. Some times I wish it were a 40 minute show.,Comedy,Positive
Brooklyn nine nine was rewarding. The characters are likable  funny and interesting.,Comedy,Positive
This show touches on many topics and shows that comedy can be used to address many serious issues  giving each stance a voice.,Comedy,Positive
Great show that you can always count on to make you laugh. I am glad that they decided to keep it around even if they had to change channels to do it!,Comedy,Positive
Only 4 episodes in  I love the developing characters.Why have I not seen this show before?So so funny  very well written and produced.Reminds me so much of the classic US sitcom M*A*S*H,Comedy,Positive
It's hilarious.,Comedy,Positive
B99 is a great show  funny  creative and unique.,Comedy,Positive
This masterpiece of a show has brought tears of joy into my eyes because i have laughed so hard. the humor is childish yet clever and well performed and so random that you HAVE to laugh every. single. episode.,Comedy,Positive
Brooklyn Nine-nine is the funniest show ever while simultaneously talking about serious issues like racism  sexism and homophobia.,Comedy,Positive
Honestly one of the best cop shows ever  maybe THE best  I don't even consider even one episode as lame or boring  100% pure entertainment and laugh out loud fun to watch,Comedy,Positive
The best comedy show right now that is funny  fresh  and progressive.,Comedy,Positive
This would have to be the best comedy show i've watched since King of Queens  the cast they chose is perfect and all so funny in different ways.,Comedy,Positive
One of the best shows I've watched recently. It's not cliched and is very entertaining. Definitely recommend binging,Comedy,Positive
Most amazing comedy show! The first ever show  which I felt shouldn't end so soon.,Comedy,Positive
"I loved Andre Braugher in """"Homicide"""" and the way he brought Frank Pembleton to life was a joy to watch.",Comedy,Positive
It's funny on so many different levels  you relate to a multitude of characters and each have different affects on the story line.,Comedy,Positive
i really liked this show.This is a cop comedy very witty show.,Comedy,Positive
I love how funny this show is! I can watch it over and over  great job  all of you guys!!!,Comedy,Positive
Don't get why this show is rated so highly. I'm a few episodes in and the comedy\ acting is below average. It's like a modern take on police academy  which was also mostly bad acting.,Comedy,Negative
The first two seasons were so funny...then it started to get liberal hollywood...and I just couldn't stand the liberal BS.,Comedy,Negative
Are overdoing it with their agenda pushing. It would be nice if they could stick to comedy and not try to tell people how to think.,Comedy,Negative
The characters and comedy especially in the first 4 seasons was excellent but has since had some not so good episodes in my opinion.,Comedy,Negative
Season 7 on NBC is a disaster!So far - Debbie ?!? Really?! Stupidest and the most annoying character ever!Not funny...,Comedy,Negative
The Humor of this show is very tryhard in nature and the acting is cringeworthy as if these actors did nothing but try to imagine themselves being characters of The Office. Everyone involved in this show are GIANT WASHED-UP HACKS,Comedy,Negative
I loved the first 3 seasons of the show  but unfortunately the political humor and LGBTQ politics started in the 4th one  and the show got incredibly annoying and forced and the humor got bad really quick.,Comedy,Negative
I did not laugh once the humor is either childish or just dry and unoriginal.,Comedy,Negative
This is one of those shows that could give you a few chuckles per episode. It's supposed to be a comedy show  and I laughed just a couple of times throughout the first 4seasons. I liked the story  but what really ruined it for me was Jake explaining the jokes.,Comedy,Negative
I've been a HUGE FAN since S1:E1 but after the network change-up the amount of comedy has dropped exponentially.,Comedy,Negative
I really did try to find some of it (any of it) funny but it simply isn't.,Comedy,Negative
Watched the first few episodes. Based on the reviews I thought it would be amazing but I just didn't find it in the least bit funny and I didn't like the characters.,Comedy,Negative
Just watched the rerun of the pilot for Brooklyn Nine-Nine. I thought it was a marvelous example of why so many people say that current TV comedies are pathetic.,Comedy,Negative
There was no semblance of comic timing or character chemistry.,Comedy,Negative
This is the case in series I suppose  people who followed the show and get attached to the character and the feel of the series give it high grades. To me this show wasn't funny at all.,Comedy,Negative
I watched an episode and thought hmmm...overuse of quick cutaways  overuse of completely unnecessary panning in and out  poorly set up jokes that weren't funny and have been used countless times.,Comedy,Negative
This show is the worst most unfunny thing I have ever watched.,Comedy,Negative
I haven't laughed once and I'm at episode 7.,Comedy,Negative
First four series were great  but there comes a time with comedy that the jokes are similar and become almost 'expected'.,Comedy,Negative
Not funny  only cheesy and lame containt.,Comedy,Negative
There is nothing new to be seen here. Regurgitated jokes & comedic exaggerated expressions dripping from the screen.,Comedy,Negative
Poor acting  puerile jokes. It is sad to know that people are being paid for a performance like that,Comedy,Negative
It just became waaay too liberal. I used to love the show because it was meant for laughs and was seriously funny. ,Comedy,Negative
The first two seasons were some of the most brilliant in television comedy; smart creative  loveable and original but it started losing it's edge after season two and became too predictable.,Comedy,Negative
I just cannot stand watching how dumb guy admires another dumb guy - all the ass kissing just makes me vomit. Surely show has some good qualities  but the humor is for all audiences and not mature at all.,Comedy,Negative
" I started to watch the first few episodes of season 2 and then I just asked myself """"why are you still watching this crap?"""" It just was not funny even after watching more than two dozen episodes.",Comedy,Negative
Considering this was created by the same writer  Micheal Schur  who created The Good Place I am confused as The Good Place is charming and funny whereas this is not at all.,Comedy,Negative
All the best comedy classics had one or two writers to drive an idea and to keep its purity. The script is shocking  and unfortunately so predictable so it can't be funny.,Comedy,Negative
The show started out as great and funny  but season 4 wokeness started to creep in and season 5 is really woke. Feminist agenda is ruining movies and tv series.,Comedy,Negative
Dry humor no longer fun  it was $ wise to die in 5 a good run the actors will suffer sorry guys....only tv show announcers for you now.... sad seen so many times,Comedy,Negative
You are a real looser  if you like this poor comedy!Wasting time poor acting ??And Poor dialogs.,Comedy,Negative
This is probably the least witty popular comedy show I've ever seen.,Comedy,Negative
This show just made me smile a lot. Just smiles  no laughs. This may be amusing to some people  but not me.,Comedy,Negative
It made me laugh alot until i saw S4E16 where they talk about police brutality and transgender stuff   i disliked the fact that they got politics involved in the show.,Comedy,Negative
One of my top 10 sitcoms i like it alot butEverything related to feminists or gays is a huuuuuge deal.,Comedy,Negative
sometimes  jokes are too forced kkkk,Comedy,Negative
The only problem is the comic relief which is dumbed down and aimed straight at anyone under 10.,Comedy,Negative
comedy as anti-comedy,Comedy,Negative
The worst comedy EVER!!!!!,Comedy,Negative
it has just physical comedy which gets really boring as the movie progresses.,Comedy,Negative
i started watching this movie thinking that it wud be a slap tick comedy but it looks like a product of a very sick mind.,Comedy,Negative
It is simply a comedy that tries to shock  but ends up making you want to kill Tom Green.,Comedy,Negative
Since this is obviously not a comedy  I am not sure what it is.,Comedy,Negative
This film is the anti-comedy. It has no entertainment value whatsoever.,Comedy,Negative
This is easily the worst comedy ever.,Comedy,Negative
Is it supposed to be a comedy? Nobody laughed in the theater,Comedy,Negative
"If you're hoping for a """"Dumb and Dumber"""" type comedy  stay away. You will be horribly disappointed.",Comedy,Negative
I like gross out comedy's as much as the next immature guy but this really takes it too far.,Comedy,Negative
Honestly  for a comedy  i have never heard so less laughs and so many groans of disgust in a theater in my life.,Comedy,Negative
this was SUPPOSED to be a comedy...only later to find out that this was the most STUPIDEST..most ANNOYING movie ever in the whole history of the filmland.,Comedy,Negative
I'm usually a big fan of the absurd and comedy on the edge but this movie is so far from the edge that it couldn't even find the edge with long range radar.,Comedy,Negative
Unfortunately it is even further away from comedy. ,Comedy,Negative
this was anything but funny,Comedy,Negative
I am a big fan of comedy  and am pretty liberal in what enjoy  but this movie was sick.,Comedy,Negative
Comedy films in my opinion are becoming to focused on grossing people out instead of being funny.,Comedy,Negative
I wasn't sure how his style of comedy would produce laughs in a motion picture.,Comedy,Negative
This amazingly awful waste of film tries to be gross-out humor  but it is not funny  its just gross.,Comedy,Negative
This movie is not funny on any level.,Comedy,Negative
Just because something is offensive does not automatically make it humorous.,Comedy,Negative
"I don't see any humor about children getting """"fingered"""".",Comedy,Negative
It just gets worse and worse with tons of disgusting humor,Comedy,Negative
Tom Green's sick humor didn't even touch base with me.,Comedy,Negative
IT'S NOT FUNNY.,Comedy,Negative
I enjoy sick humor  but this movie was downright insulting.,Comedy,Negative
the gross-out humor used in this movie was not very humorous.,Comedy,Negative
If Green showed the slightest genuine empathy for the human condition  his humor might be excusable.,Comedy,Negative
This movie was disturbing  boring  and NOT FUNNY.,Comedy,Negative
There are absolutely no scenes which invoke any sort of humor. ,Comedy,Negative
"The """"gags"""" don't have any aspect of humor unless you consider the world insane.",Comedy,Negative
The Farrelly brothers have a black sense of humor sometimes,Comedy,Negative
It's just nonsensical shock humor with no thought involved.,Comedy,Negative
Tom Greens style of humor is so crass  disgusting  confronting and confusing that you can't help but be shocked and disgusted by it.,Comedy,Negative
its virtually unwatchable  almost always unfunny and a disgrace to the human race.,Comedy,Negative
This is uncomfortable instead of hilarious in a truly unique way. ,Comedy,Negative
I have watched his show on MTV and I think he is hilarious  but this movie was far from being that.,Comedy,Negative
They think this movie is hilarious. Oh  wait o they don't!,Comedy,Negative
It really isn't that funny ,Comedy,Negative
Awful  Unfunny  Disgraceful  Horrible  Repulsive  Disgusting  Vile  Trash,Comedy,Negative
it was not funny  it was crude and stupid,Comedy,Negative
This movie is not funny on any level.,Comedy,Negative
It's vile  unfunny and just has the most horrible sequences I've ever seen. ,Comedy,Negative
Nothing in this movie is funny.,Comedy,Negative
This movie was disturbing  boring  and NOT FUNNY,Comedy,Negative
Tom Green manages to be very very very not funny.,Comedy,Negative
This makes no sense  it IS NOT FUNNY.,Comedy,Negative
i never found his show funny,Comedy,Negative
Disgusting  stupid  NOT FUNNY are the only ways to describe this film. ,Comedy,Negative
worst of all  they weren't funny,Comedy,Negative
doesn't have any clever or funny gags to lean on.,Comedy,Negative
The movie is boring  annoying  stupid  and unfunny.,Comedy,Negative
This movie not only had no plot but it wasn't funny.,Comedy,Negative
I normally like dumb funny movies but this was terrible.,Comedy,Negative
It's so bad it's not funny.,Comedy,Negative
There are no funny jokes,Comedy,Negative
This movie is terrible  horrible  gross  and very UN-funny.,Comedy,Negative
How can anyone find this movie funny?,Comedy,Negative
I couldn't find the movie funny.,Comedy,Negative
not even The least bit funny.,Comedy,Negative
"If someone honestly finds this """"movie"""" funny or good at any level he seriously has some issues",Comedy,Negative
There is nothing remotely funny about it.,Comedy,Negative
The film is a rare case where I liked the romance,Romance,Positive
Ellen Kuras and her positively flimsy cinematography synchronize romantically with Jon Brion's Oscar winning soundtrack,Romance,Positive
A heart-warming well-directed & superbly played movie that will change forever the way you regard romantic dramas! SEE IT!!,Romance,Positive
The Greatest  Most Bizarre Romance Story in Cinema,Romance,Positive
Eternal Sunshine is one of the most intelligent  romantic movies ever made.,Romance,Positive
This is an extremely romantic movie with sci fi touches that makes easier to get into the philosophical and existential themes they approach  all without losing anything in the entertainment department,Romance,Positive
It's One of the movies that change your perspective toward Romantic movies,Romance,Positive
This was the first Romantic Movie I could relate to.,Romance,Positive
What a beautiful Romantic sci-fi movie movie  love this genera.,Romance,Positive
The strongest romance I've seen in that it incorporates the best feelings of initially falling in love with the complex reality of a long term relationship.,Romance,Positive
Probably the Best Romantic Film!,Romance,Positive
It's your different kind of romantic comedy and it's a great addition to Charlie Kaufman's writing. ,Romance,Positive
The best romance movie of all time,Romance,Positive
I still believe that Eternal Sunshine of the Spotless Mind is the best romance movie ever made.,Romance,Positive
Ususally I hate romance movies  but... Eternal Sunshine of the Spotless Mind beautifully filmed and directed,Romance,Positive
This is romantic and food for thought at the same time. You'll find yourself coming back.,Romance,Positive
 If you enjoy movies of romance/science fiction/ and high morals  Eternal sunshine is for you!,Romance,Positive
«Eternal sunshine of the spotless mind» is film about love  it is so clear. ,Romance,Positive
Favourite movie about love.,Romance,Positive
A film that takes love seriously,Romance,Positive
This film has expressed the deep feeling of love  of relationship between people,Romance,Positive
One of the best movies of all time! Great story about love and relationships.,Romance,Positive
One of the best love stories put to film.,Romance,Positive
"A constantly revolving story of dedication  love and """"geniusity""""",Romance,Positive
it is a story of true twisted and unusual love involving two complete opposites yet we end up with a perfect match.,Romance,Positive
The mashup of art  music  love and creativity is a delight to watch.,Romance,Positive
It's a story about love  melancholy  the highs and lows  self introspection.,Romance,Positive
I've never seen such an original and heartbreaking film about love.,Romance,Positive
This quirky film takes a very unusual route to universal truths about love,Romance,Positive
A True Love Story,Romance,Positive
Finally a love story I can believe,Romance,Positive
Idealistic yet realistic definition of love,Romance,Positive
The best love story I have seen in a long long time  and one that has much broader appeal than any I have ever seen.,Romance,Positive
It is a story of love and heartbreak.,Romance,Positive
The concept of the film is amazing  where you see the whole love life between this 2 characters happening in Joel's mind,Romance,Positive
Watch it before you die if you want to find out what true love is.,Romance,Positive
this movie shows real love with pure emotions.,Romance,Positive
this movie chronicles the love life of Joel Barrish and Clementine Kruczynski.,Romance,Positive
 I would whole heartedly recommend this film to indie type film lovers.,Romance,Positive
A wonderful interpretation of what love really is....,Romance,Positive
In my opinion  I believe this film has love  realness  and beauty. ,Romance,Positive
